LR,Heads,Embeddings,Block Size,Batch Size,Layers,Size,final_loss,total_training_time,Step 0 Loss,Step 100 Loss,Step 200 Loss,Step 300 Loss,Step 400 Loss,Generated Text
0.0002,8,512,32,64,6,"[2048, 86]",1.6045883893966675,76.35293793678284,4.4941,2.3916,2.0709,1.8530,1.7264,"Jyonsides. They comfe."" We quirrived hat felo at alemply.\nWe buth"" mave squeckl! They cart by to tha"
0.0002,8,512,64,64,2,"[4096, 86]",1.8609529733657837,42.82973790168762,4.6581,2.4962,2.2679,2.0230,1.8787,"nout and alloues for didriffom slijs pockn's. Tily wosas frow\nlhetring the didsht canstooked, sairt!"
0.0002,8,512,64,64,4,"[4096, 86]",1.755195140838623,80.31661820411682,4.6220,2.4670,2.2243,1.9444,1.7743,"Arphe maeuw the in the our in tas Yeu be yout, solde the ovir\nlaugh. We shar with a to clonthis my m"
0.0002,8,512,64,64,6,"[4096, 86]",1.6335793733596802,116.20974898338318,4.5971,2.4508,2.2024,1.9123,1.7215,to shost their Pyalan aland booking a Gratta look ast Arphand\nshold But quith Pyrhaps! Onjon of Perh
0.0002,8,512,128,64,2,"[8192, 86]",1.9814058542251587,69.4428038597107,4.6328,2.5213,2.4066,2.2592,2.0496,"with soireed Aidg lam with theed. ""I st meat and in to\nsithe hin Trowa sad wele isto hed This eapns."
0.0002,8,512,128,64,4,"[8192, 86]",1.837712287902832,122.33932900428772,4.5482,2.4909,2.3539,2.1214,1.9053,"Kadear ood him s the sim. Arwayah noyas waling an a\ntuon nowe gaidgab."" Arstayah a afimes the cals\nc"
0.0002,8,512,128,64,6,"[8192, 86]",1.7373106479644775,169.12960743904114,4.5748,2.4788,2.3297,2.0542,1.8369,"flrodes.""\n""Yes, woy saguse, she cust the cexpliven. ""Bere to peconcing\nmay now! The our catiter yor"
0.0002,12,768,32,32,2,"[1024, 86]",1.794317603111267,35.050288915634155,4.6223,2.4395,2.1302,1.9594,1.8568,"took 1 lose."" The he hom was\nGratta dans cor in dered in he nod\nas ditherlfors weed befor\nthe maeuw."
0.0002,12,768,32,32,4,"[1024, 86]",1.710748553276062,65.58098244667053,4.6057,2.4099,2.0975,1.8981,1.7927,talking what as shy legatword feling oth a sheet are trragd. We\nsugome towe held gon had below melk
0.0002,12,768,32,32,6,"[1024, 86]",1.6753880977630615,96.66896843910217,4.6665,2.4481,2.1212,1.9310,1.7960,"turned and longation with.\nHe a would him brong with neall must."" The of\nKnoon Sorn't rehechent whin"
0.0002,12,768,64,32,2,"[2048, 86]",1.8775358200073242,45.68578481674194,4.6148,2.4715,2.2574,2.0124,1.8627,"taked the Pir fim, ""We there rive spaiefore of office\nhish umarellving\ntone atin?\nShod int smile%ko"
0.0002,12,768,64,32,4,"[2048, 86]",1.6291728019714355,86.85592460632324,4.6385,2.4618,2.2188,1.9329,1.7759,"Kve:, Spenee cnodd will not arow hirrim. Gratta led ward\nfee to in him suuped Chief.\n""Gratta doimed"
0.0002,12,768,64,32,6,"[2048, 86]",1.7250224351882935,129.84501695632935,4.6208,2.4751,2.2491,1.9447,1.7683,"HAPTER IVESPEAMEACE\nKAYN THAPTE VI – TON PEERIN\nAften;Y.""\n""Yes your! Theere took sice, wholdince sou"
0.0002,12,768,128,32,2,"[4096, 86]",1.9028570652008057,72.0912733078003,4.5835,2.4949,2.3837,2.2148,2.0155,"L6ADSE LG\ntan this cele.""\nPeverepled and youen, suw be lied feared\nof Nad how theerearest arey this"
0.0002,12,768,128,32,4,"[4096, 86]",1.8135817050933838,134.41439771652222,4.6419,2.4874,2.3604,2.0883,1.8614,NNomal allaing at othed\nbook pactiopipest his mart hiss Countief Arphad.\nBeriod hellaption seaing th
0.0002,12,768,128,32,6,"[4096, 86]",1.7637132406234741,172.7715141773224,4.6519,2.4891,2.3752,2.1040,1.8530,"xmen anood at he feeellong themp in ca. Grattra\nturn Beriyalizing the voore feeare, and but thate fr"
0.0002,12,768,32,48,2,"[1536, 86]",1.7572392225265503,39.93791317939758,4.6178,2.3834,2.0465,1.8810,1.7725,"HE McKAY\nZ0ANSEATE McKibe Penas and a mid;. We was onfer the numaros arow the puret could and him, """
0.0002,12,768,32,48,4,"[1536, 86]",1.671425461769104,74.577228307724,4.6122,2.3713,2.0211,1.8237,1.7111,"stion, for with ho a lets his dornow to like the but and giznered moy with me hid\nsquarel over prist"
0.0002,12,768,32,48,6,"[1536, 86]",1.6654319763183594,109.85441017150879,4.6748,2.4060,2.0276,1.8307,1.7000,"had everned at mom-led dressed."" Gratta to look had\nbe happriaved. ""2\nquicke, the cave as grudg- be"
0.0002,12,768,64,48,2,"[3072, 86]",1.739414095878601,57.65792918205261,4.5596,2.4456,2.1716,1.9175,1.7714,"Uevind in trodiencirs at neesso the had ight plowed to befe\nhumagat, to ands. Take tuon's well the m"
0.0002,12,768,64,48,4,"[3072, 86]",1.6273717880249023,109.15750503540039,4.6573,2.4447,2.1129,1.8386,1.6816,"GAOMB% idest wet wr topent. Thas ma?""\nZidyey and cought was the caull finamear maued\nthe cupoued mel"
0.0002,12,768,64,48,6,"[3072, 86]",1.6482173204421997,153.2588677406311,4.6146,2.4442,2.1351,1.8325,1.6579,"muswarrs stood armbart the\n73\nArphad seappy your uppectoon theon to shoncess, Anayah, hold dow\nthe a"
0.0002,12,768,128,48,2,"[6144, 86]",1.842745304107666,91.90398240089417,4.6261,2.4900,2.3450,2.1122,1.9051,"verpead yre.\nGratta maed torked was, the noul neare be of knothed of\nrehe brovered. Hime of smme tha"
0.0002,12,768,128,48,4,"[6144, 86]",1.7404776811599731,158.49156975746155,4.5783,2.4733,2.3007,1.9907,1.7643,"TARD\nSEAN A NOMcKAY\ntry, sill fier, with that ectinn siffe morls. Ever\nthe his for claus to thels br"
0.0002,12,768,128,48,6,"[6144, 86]",1.6745562553405762,225.4543776512146,4.5859,2.4839,2.3394,2.0255,1.7690,"nail\nother eachtiongter with that me notiouPYes! Fisul marew criede. Fory\nmuewse, the crould of they"
0.0002,12,768,32,64,2,"[2048, 86]",1.7971248626708984,46.77204990386963,4.6466,2.3653,2.0204,1.8393,1.7284,sif or the mould as gate treee aster\nfach. Onhere loskely 88\nCHAPTER V15\nSEAN HE TUON TUEF OF TERRIT
0.0002,12,768,32,64,4,"[2048, 86]",1.6393918991088867,87.48948979377747,4.7104,2.3425,1.9759,1.7874,1.6559,felt. Torial up triver of cither\n4\nAr in to at trough browireldn't one thiner smiled. Namal to by\nab
0.0002,12,768,32,64,6,"[2048, 86]",1.6275323629379272,127.29840612411499,4.5266,2.3627,1.9944,1.7757,1.6356,"BE be amounhind wills, compl are\nthelso. Anoyah last beful a sompling\nshistly. He his\nwacks the twe"
0.0002,12,768,64,64,2,"[4096, 86]",1.700380563735962,71.78665924072266,4.6145,2.4345,2.1063,1.8645,1.7177,"terhom have and not to grot enthinced oners and\nring bber their, and most the out they grouniens all"
0.0002,12,768,64,64,4,"[4096, 86]",1.5716274976730347,134.10809111595154,4.6162,2.4152,2.0536,1.7813,1.6288,wes about for be stood al did antlisut in\nit withith the woulds with thishis elese our him. The\ngoua
0.0002,12,768,64,64,6,"[4096, 86]",1.610769271850586,184.91792964935303,4.5280,2.4348,2.1066,1.7923,1.6092,"2 – – P(RESPUONGUONG THE OF SEATEUOFE THE\nCHAPTERD WISTER ICE\nAPTERDIIITE UIIN9\nSEES SEEMY\n""ONG BRAN"
0.0002,12,768,128,64,2,"[8192, 86]",1.7638908624649048,112.51699495315552,4.6436,2.4806,2.3116,2.0607,1.8528,"to but with surde. He scowly honare conly ox wit wour\nach have lowns if tacked."" How Ot Goopped weri"
0.0002,12,768,128,64,4,"[8192, 86]",1.6850789785385132,197.01392364501953,4.6363,2.4694,2.2844,1.9279,1.7133,"Fs. Slo pewert of he felaci-1d?""\nAidden sood, Arphad was speleyarted with\nand Namal knew had not thi"
0.00016,1,64,32,32,2,"[1024, 86]",2.7277188301086426,8.196908712387085,4.6348,3.2737,3.0610,2.9190,2.8089,hed uVe wageyhodtsk.id Hant saDAnoLeauge eu wectre ng cis as tipottromouredal be t kead med hiband\nD
0.00016,1,64,32,32,4,"[1024, 86]",2.704418182373047,12.287352800369263,4.6383,3.2401,2.9603,2.8034,2.7009,"cd.""lele""G KE, Y.icTE""Q wane hebend,""O\n-3©ankamamainco.\nqund pemdDhed Gm,s o f anord.arri hd\nan fy f"
0.00016,1,64,32,32,6,"[1024, 86]",2.6175637245178223,16.42808437347412,4.5312,3.2029,2.9120,2.7561,2.6489,"Arad wy m Ias ses ham\nte war?llemyend arakdlegke un ongoAve wanparr be, tn to 9ktl t Na.qhaking wk a"
0.00016,1,64,64,32,2,"[2048, 86]",2.722960948944092,8.301581859588623,4.6101,3.2577,3.0424,2.8887,2.7953,"s,w""\nn wionmy hd\nKdF'inete amut thenene m fhil pe asaiomorIql heatanne g Toule r aEouthat,rald t Ar"
0.00016,1,64,64,32,4,"[2048, 86]",2.765901565551758,12.755874633789062,4.6996,3.2476,2.9822,2.8139,2.7225,as thinm fakemat okid. s Ee ouagob-oy t he wh?\nKaitatrd Gr%1t'tha.Qsole tad onmPd in?\nHaraHHeue d on
0.00016,1,64,64,32,6,"[2048, 86]",2.613840103149414,16.465815782546997,4.6010,3.1624,2.8911,2.7578,2.6815,"y2"" tratthe wes limeyind 1 anst hss, to\ntafIas! ath tal, ca55 lllbP atan.ksyopaneio banou riergame f"
0.00016,1,64,128,32,2,"[4096, 86]",2.694554328918457,9.480714559555054,4.6140,3.2436,3.0158,2.8683,2.7836,"y teito tue tin yXXr 9 haptettillshe ufuuand s i'Tin siz aytod rhary thend "" fiy bs Yt lYdoms sll Ty"
0.00016,1,64,128,32,4,"[4096, 86]",2.6675639152526855,14.143393993377686,4.6208,3.2230,2.9357,2.7898,2.7157,"whe , t"" Alarouram ls hng ltug\nod.\nDatins d thiwan st thike ad wiI2le wantumiPokalsupeny t wis.e we"
0.00016,1,64,128,32,6,"[4096, 86]",2.6401493549346924,19.099628686904907,4.5608,3.1671,2.8946,2.7611,2.6908,"ath.""\n3airind tisuoferabled hisene fmaputattiyarl c I\nP outomeng tersakYois fitirsin t y\nHed t hati"
0.00016,1,64,32,48,2,"[1536, 86]",2.701616048812866,8.94717001914978,4.6193,3.2992,3.0356,2.8763,2.7612,"loke2y teimpaom.""d. inBbrelde mosas mesrahaor Pthereae cziAYv, ftngit fWoâthineuourmaland ay s casme"
0.00016,1,64,32,48,4,"[1536, 86]",2.608663558959961,12.957014083862305,4.6598,3.2171,2.9377,2.7892,2.6925,"tieLeLpoothart sets atr T C3oo, a hed fraS ow wice harnTad wthe , f usrobre wenlin.e orre hasrowored"
0.00016,1,64,32,48,6,"[1536, 86]",2.5771734714508057,16.790394067764282,4.5210,3.1468,2.8702,2.7252,2.6438,We ek shecokoven. t tof t\naure tt than beders. u urend a ran harssg cowetaltoy“trcoun f I I ans t an
0.00016,1,64,64,48,2,"[3072, 86]",2.7253530025482178,9.495115041732788,4.5677,3.2691,2.9914,2.8371,2.7376,"a iE tlns thisaked mom ditAs hhelf wone sesged. im\ntedre els. e ero\ne JdJan Ee the, s thers esYhslsi"
0.00016,1,64,64,48,4,"[3072, 86]",2.625239372253418,13.811407327651978,4.4995,3.1773,2.9094,2.7647,2.6844,"wow tunle n:r s ace nd 5co•d\nk meda Gr tiare se, a6ery.\nf l t.""tnnoth\nomtaseerk h. sule wye oThee bh"
0.00016,1,64,64,48,6,"[3072, 86]",2.618651866912842,18.15025806427002,4.6128,3.2008,2.9014,2.7441,2.6643,"TIbes msag tiverHing mee wirejhe anhe nyadHem ths1e Vaouend Gro ered, raylZra9 usamis A, wint~os thi"
0.00016,1,64,128,48,2,"[6144, 86]",2.777111053466797,11.415814876556396,4.6839,3.2860,3.0131,2.8577,2.7742,"GisIe sOhihe wd wIarrireathi avaf. ci n t Ko as Mgrand tol topumiefar thoita m fhe th cunKss hhey, t"
0.00016,1,64,128,48,4,"[6144, 86]",2.6211395263671875,16.90903115272522,4.6613,3.1969,2.8983,2.7759,2.7062,"athed ydeemas3eree t t peFiwa! hed ow\ntoallo f l I tererd\n""er Mab(e odhing,ulloooras Rr atDradt pid"
0.00016,1,64,128,48,6,"[6144, 86]",2.6288678646087646,22.704099655151367,4.5877,3.2030,2.8965,2.7519,2.6727,"Sat, con tust rine triz;\nanrand tatogreanetrar at ary stham tompmavatofomgeNoe bemourkbe rled t a, p"
0.00016,1,64,32,64,2,"[2048, 86]",2.7218058109283447,9.990419387817383,4.6783,3.2927,2.9928,2.8313,2.7351,"?– Xhasanghandeng5tay woI ghiGnd os eames rs, s kpedehoncuttheatonesell mo m olpu\nbrot Hheoura sswif"
0.00016,1,64,32,64,4,"[2048, 86]",2.6445798873901367,14.006242036819458,4.6147,3.2369,2.9510,2.7766,2.6828,Tgouwe bes ored we\nthileralcadsmeshe theAous heroth wan Thesiso h he de sa tawreelyae tev\nChiuat the
0.00016,1,64,32,64,6,"[2048, 86]",2.5576236248016357,17.902854204177856,4.6566,3.1723,2.8775,2.7281,2.6179,"re©reaM4 soThecelegu anenils\nase~Zl at s shanand, lttbe and h sias frechaiacim cam b! obus h tarrdos"
0.00016,1,64,64,64,2,"[4096, 86]",2.7204883098602295,10.98323392868042,4.5913,3.2315,2.9962,2.8512,2.7560,"be h vewe athe candkoris Ausneo""yatn\nd€einS thenegrigs sthak t s, WarBiteng Gaviglon at hicatho\nt Ta"
0.00016,1,64,64,64,4,"[4096, 86]",2.67647385597229,15.691013813018799,4.6537,3.2348,2.9496,2.7893,2.7026,"wUiHibt llecigRh wathe E he\nmero acH whethey Ichenl T.\nchirefrra t taE\n""d Iu3r t• aranesphel(7 ""\nCn"
0.00016,1,64,64,64,6,"[4096, 86]",2.590315103530884,22.130014657974243,4.6176,3.1891,2.8794,2.7433,2.6672,"catty turmegiy. s aneOtast bappo- at.\nst\nthed'ithAnd t es ioe woons. o\nrempirpr\na th s hed, Prithera"
0.00016,1,64,128,64,2,"[8192, 86]",2.710475206375122,13.897372007369995,4.6191,3.2570,2.9871,2.8409,2.7541,"He pt ar an ciranged niofanuld e J ithef nore arentan core If ss6 se t atled e rkochea wple cald, he"
0.00016,1,64,128,64,4,"[8192, 86]",2.6983401775360107,21.712385654449463,4.5742,3.2153,2.9369,2.7951,2.7033,"Arof ale hser\nthans Ct•\nThedicam""\nkvaldd cos a owoulranesor, t sE\nGrn ql t oiil bta\nThed, sthiah\nut"
0.00016,1,64,128,64,6,"[8192, 86]",2.6254327297210693,27.518723726272583,4.6584,3.2187,2.9095,2.7699,2.6894,"qcof oCle aI\ned Pes\nrudild t"" Ts g’okeow.© hed Thenro beend hiucernen Pe cee. be t panere gha pletes"
0.00016,2,128,32,32,2,"[1024, 86]",2.508472442626953,10.099326610565186,4.6213,2.9745,2.7269,2.6129,2.5343,"pASerithale s rl wedie ad othind sY u, Pathal has ayhen,\nse waibelle wimay shinedd nacimed ng dabuma"
0.00016,2,128,32,32,4,"[1024, 86]",2.411956787109375,16.171478748321533,4.6151,2.9041,2.6598,2.5426,2.4598,"""AH©A– mW.Ym, TA cand ThubtothedeWow ar cre wollend re beld andeans, dewinci remspid me Ohe phe tak"
0.00016,2,128,32,32,6,"[1024, 86]",2.3570384979248047,22.53159761428833,4.6027,2.8386,2.6192,2.5040,2.4147,"rcep ruaaits, ouriaTh apnddeallaw thelld heven tr ore toked cuW lurerend ond. in, atttey. Tht e laps"
0.00016,2,128,64,32,2,"[2048, 86]",2.5899226665496826,10.43268632888794,4.6132,2.9905,2.7375,2.6406,2.5831,GAmezC– hoththio€ Dug B chins 4 Tay marisus an thmis is tha cllll orofp s t mrscaekOaledatcrepicered
0.00016,2,128,64,32,4,"[2048, 86]",2.467294692993164,16.370884895324707,4.6120,2.8634,2.6728,2.5723,2.5138,"ClarR, lourd iy. Cugang carul hes "" coms, ghre marighe ak othev\nreachatheskeeared ogo!"" arane at r,"
0.00016,2,128,64,32,6,"[2048, 86]",2.4416589736938477,22.314464330673218,4.5897,2.8146,2.6380,2.5405,2.4780,hilea ledins is eant me olepthek. GraI8 Gasshe aca:atosthe hins shef as. hie 9.\nGotha's Fanthanto bi
0.00016,2,128,128,32,2,"[4096, 86]",2.56205415725708,12.5697181224823,4.6002,2.9353,2.7248,2.6398,2.5867,"AAraras le w cun abogheonraillathe.\n""Horang hearand dgomigyre g che p\nf\nav, is we.""sthesc f an tTas,"
0.00016,2,128,128,32,4,"[4096, 86]",2.544255256652832,20.277427911758423,4.6058,2.8682,2.6692,2.5949,2.5422,"he on hen O rtesofme camignld ls se blllst e,\novtriberas mpan tugacersemanou ara a atins, atthiyoun,"
0.00016,2,128,128,32,6,"[4096, 86]",2.4734086990356445,27.95074701309204,4.7022,2.8297,2.6488,2.5670,2.5171,Gad sont\natthaiy ghoming oya r n wadiraeastyis we plchat houd ha ung hambs ch Axsmess ilastu t s\nuts
0.00016,2,128,32,48,2,"[1536, 86]",2.419098377227783,11.354478120803833,4.5948,2.9614,2.7089,2.5993,2.4948,"hatt ands.\n""TEom oothe Z\nI ke Gromill, agoul st, lis he woonmeld beis sesurveir aty s foorlnel a,\nwe"
0.00016,2,128,32,48,4,"[1536, 86]",2.411067008972168,17.30459213256836,4.6596,2.8705,2.6347,2.5165,2.4048,"facsent hay as avel yone lobs uont\nfo\ncuntrkeofg wis, aret adi fof had mard alyor be Thas sp ard\niab"
0.00016,2,128,32,48,6,"[1536, 86]",2.288759708404541,23.337615966796875,4.5080,2.8137,2.6017,2.4786,2.3665,"–jN\nSO""AVIN R THESATHE\nSEAY MAYMN\nATHBTEY\nGro 68nf  LEin Tidoukng.\nG3averouug~ s,\noff be no, t thas"
0.00016,2,128,64,48,2,"[3072, 86]",2.545353889465332,11.918046236038208,4.6374,2.9330,2.7178,2.6198,2.5485,"S˜cotheang wee Coke an omaptt ff, hie ofrp heng arin't\nlve neoull !anicong corn s ande wide beb werw"
0.00016,2,128,64,48,4,"[3072, 86]",2.5045926570892334,18.746481895446777,4.6372,2.8544,2.6594,2.5564,2.4850,"Aistat, rad ragh\n’ER fin denilyeamerind now bhin mBe s as ptanl f\nousad\nshee meinarcef\nted he lue'n"
0.00016,2,128,64,48,6,"[3072, 86]",2.400736093521118,24.974483966827393,4.6290,2.8087,2.6162,2.5286,2.4498,"ipalt nen at that ooSigeek\nghe6 ahe phingrnd grof ftthirt min urthind al tteroris aps."" –., b s\nahe"
0.00016,2,128,128,48,2,"[6144, 86]",2.55723237991333,15.865033388137817,4.5829,2.9344,2.7153,2.6157,2.5711,ramcway islouid be mo wof t yr. omicf\nathars Ph% want y lyed.\nbf wiothHp an'zenges tellies tifin. t
0.00016,2,128,128,48,4,"[6144, 86]",2.5474770069122314,25.617855310440063,4.6102,2.8544,2.6606,2.5702,2.5298,MEze lyof woke\nhethantuor hane en t be w. d and hakepakeis aaftobronthire fscor to warouavenand\nnbki
0.00016,2,128,128,48,6,"[6144, 86]",2.5042436122894287,35.14616417884827,4.6142,2.8105,2.6353,2.5515,2.5079,owQass ashssawelibe n5\nr s cowima Nt fofus Grchah sis athigad leYom dieangd Pen ke cavetthivediwand
0.00016,2,128,32,64,2,"[2048, 86]",2.4074690341949463,12.44748568534851,4.5673,2.9204,2.6979,2.5772,2.4622,"wstoo rint t el ta walye TR ont as thilirasE mon Yane – we wat.\nvowh asmyreref fab'ttto. Goo ""hinq\ns"
0.00016,2,128,32,64,4,"[2048, 86]",2.355807065963745,18.38962173461914,4.5731,2.8667,2.6331,2.5026,2.3907,"-abam."" I Af\nMthi3 TI\nAre4 CEmoftrns Gras.1 ’wellastorgaker. Sintly El youghier ito th hed thagap to"
0.00016,2,128,32,64,6,"[2048, 86]",2.310417413711548,24.396756649017334,4.6368,2.8061,2.5933,2.4559,2.3423,"an to dang then, wirtheersed.'s ar yah welom bne yard thoo sned.""\n""Roiste – mattrinathe an the\nhy le"
0.00016,2,128,64,64,2,"[4096, 86]",2.5188279151916504,13.973647594451904,4.6095,2.9223,2.7064,2.6134,2.5400,"Aert. 1an?""Yt.\nWCâ?Taneyf?ph\nThe on\nh\nZof b;?""\n""AN\nakasd po s 9anlYed thi'bind 6 ne aiens, fayaeres"
0.00016,2,128,64,64,4,"[4096, 86]",2.467954397201538,21.451761722564697,4.6219,2.8457,2.6427,2.5384,2.4630,"Gulwsteour atied, teds bed tharn 8ont ctaly d, dorilst te\ncoucie rsan salewife blll, win rt\nChe sthi"
0.00016,2,128,64,64,6,"[4096, 86]",2.3715667724609375,28.573586225509644,4.6125,2.7955,2.6107,2.5133,2.4255,"kraveon pomeongit thiv rur cat ak.""\nLon""Chan he he hal ""\na wasuambed st.""˜ st Che epea˜\nsl\nfoc\nblle"
0.00016,2,128,128,64,2,"[8192, 86]",2.5415406227111816,18.926517248153687,4.6283,2.9577,2.7234,2.6242,2.5697,"A""Mh HANAv€e AP\nOTy casobe\nA“sth.k as, pirakroully therns ut.\ngt the C""Yederis.""ttalls munce b munal"
0.00016,2,128,128,64,4,"[8192, 86]",2.546368360519409,30.328860998153687,4.6061,2.8328,2.6511,2.5704,2.5217,bo nee dorforald crame%. wer eas Thead. lte Va ave Har. s Chathed Thed uum asuligasrd hefol ofowango
0.00016,2,128,128,64,6,"[8192, 86]",2.4517436027526855,41.566370725631714,4.6165,2.7892,2.6148,2.5410,2.4846,"wristachsmean\nwe brd\nbomeed taroume d !""Wask yonyae. ou I meato a thedded at eanthize whe tgherourid"
0.00016,3,192,32,32,2,"[1024, 86]",2.4234225749969482,12.413810729980469,4.6123,2.8026,2.6008,2.4823,2.3647,"alerinwe tuothaltrta ing k margX hans tha. doof woured inghem mave. yoay ann. whe\nGraowk, ""Zlatadod"
0.00016,3,192,32,32,4,"[1024, 86]",2.302612066268921,20.639115810394287,4.6806,2.7332,2.5415,2.4139,2.3089,"EGSNNy ailed onok aus. Gr 1ullowe an Gr mad ou ther Rah fes sen thewahd ne to molliod, Ait hon!\nHeAr"
0.00016,3,192,32,32,6,"[1024, 86]",2.239802122116089,28.814950704574585,4.5561,2.6825,2.5084,2.3894,2.2639,"nent."" quo eshiddso;d as\nwng fores sicox ire sring astil ipon paws gomer as. Hiy a)d and\nta wiwhey c"
0.00016,3,192,64,32,2,"[2048, 86]",2.4511361122131348,12.716614723205566,4.5921,2.7789,2.6243,2.5371,2.4691,"his, the iyoon, toug le bormoredd att, waBe irama t cKTha Fanomwh lllt walis urth s taknolthe I n br"
0.00016,3,192,64,32,4,"[2048, 86]",2.4299697875976562,20.80319094657898,4.6296,2.7327,2.5738,2.4857,2.4137,"Nislop,Ser he hack hor and. hewin GrryGred on tofokedf ande ttof ssa c– he tbas\nwataandghesamanaf\ntc"
0.00016,3,192,64,32,6,"[2048, 86]",2.3557116985321045,29.256285667419434,4.5737,2.6769,2.5303,2.4464,2.3574,"berueced tras, ven eredesehe att ant sitoup, hendd\nbe 1\nIthed. Aianpha mic tagas rro ougit,. Weyodec"
0.00016,3,192,128,32,2,"[4096, 86]",2.5531272888183594,16.28606677055359,4.5787,2.7585,2.6157,2.5514,2.5157,"pratid lnche ttobantht, vel indo hof torf s. Nasethas thiary u. po boof 0e sthugo-\nGonchinllf 9 he W"
0.00016,3,192,128,32,4,"[4096, 86]",2.4467594623565674,27.52982997894287,4.6754,2.7166,2.5801,2.5152,2.4717,"h nupe d onfoid amid, uric3\nckew.\nchelat ""S ane n,""W Tee ches. rowne reard Thie Yonce mincV bo ad, m"
0.00016,3,192,128,32,6,"[4096, 86]",2.424215078353882,38.57543396949768,4.5682,2.6801,2.5484,2.4902,2.4417,"Vavtthed the. Then  uamaved me sse thiloughen ary\nrinacute moty. wid "" ""An Thais ow ridet, at y dost"
0.00016,3,192,32,48,2,"[1536, 86]",2.2456178665161133,13.340928792953491,4.6254,2.7716,2.5921,2.4642,2.3240,"Nirl Nat gh\ntGok and res ilith\nhatata lE I wot –\n""Mhomnaw wat\n""Hin y thache hapefureathe i;g sosk os"
0.00016,3,192,32,48,4,"[1536, 86]",2.194777250289917,21.351127862930298,4.6873,2.7116,2.5213,2.3744,2.2545,"Gran amathe thror prta wis Grxtawey Andisccant, ro dir Gratlinod instta um.""\nAnand win ge lbaght ani"
